run_id,latent_dim,metric_name,accumulation_method,value
139,39,log_likelihood,mean,23350.898021
140,40,log_likelihood,mean,21081.217354
141,41,log_likelihood,mean,22796.469348
142,42,log_likelihood,mean,24631.277161
143,43,log_likelihood,mean,22296.832072
144,44,log_likelihood,mean,23152.379980
145,45,log_likelihood,mean,23818.710452
146,46,log_likelihood,mean,24156.016324
147,47,log_likelihood,mean,25568.162469
148,48,log_likelihood,mean,26018.691389
149,49,log_likelihood,mean,27457.265887
150,50,log_likelihood,mean,25177.287501
151,1,log_likelihood,mean,2249.530608
152,2,log_likelihood,mean,2615.653818
153,3,log_likelihood,mean,3438.697087
154,4,log_likelihood,mean,3283.102826
155,5,log_likelihood,mean,3282.915708
156,6,log_likelihood,mean,6472.003009
157,7,log_likelihood,mean,5542.931406
158,8,log_likelihood,mean,7295.682866
159,9,log_likelihood,mean,7916.124980
160,10,log_likelihood,mean,8816.708775
161,11,log_likelihood,mean,9126.133535
162,12,log_likelihood,mean,9391.108859
163,13,log_likelihood,mean,10278.547998
164,14,log_likelihood,mean,9375.278730
165,15,log_likelihood,mean,10671.869964
166,16,log_likelihood,mean,12733.654771
167,17,log_likelihood,mean,14093.484358
168,18,log_likelihood,mean,13174.533478
169,19,log_likelihood,mean,12714.066566
170,20,log_likelihood,mean,13820.259216
171,21,log_likelihood,mean,14442.834790
172,22,log_likelihood,mean,14460.170311
173,23,log_likelihood,mean,15882.762388
174,24,log_likelihood,mean,16113.868868
175,25,log_likelihood,mean,16428.738972
176,26,log_likelihood,mean,16557.714752
177,27,log_likelihood,mean,17411.621776
178,28,log_likelihood,mean,18334.037898
179,29,log_likelihood,mean,17424.918265
180,30,log_likelihood,mean,16786.979751
181,31,log_likelihood,mean,18456.195334
182,32,log_likelihood,mean,18659.781934
183,33,log_likelihood,mean,17461.988894
184,34,log_likelihood,mean,21527.338535
185,35,log_likelihood,mean,20656.779374
186,36,log_likelihood,mean,21472.850716
187,37,log_likelihood,mean,22348.252117
188,38,log_likelihood,mean,20132.510791
189,39,log_likelihood,mean,21984.796680
190,40,log_likelihood,mean,22335.581077
191,41,log_likelihood,mean,21576.160597
192,42,log_likelihood,mean,23557.354113
193,43,log_likelihood,mean,22300.938573
194,44,log_likelihood,mean,23084.678593
195,45,log_likelihood,mean,25812.203251
196,46,log_likelihood,mean,25676.265878
