1.361472559358083145e-01,-9.356916771578861758e-02,8.653526204035000280e-02,5.751578984937096017e-02,-3.385615985693925245e-02,2.796111754861233673e-02,-8.260063092681203811e-02,-8.125086096011831238e-02,1.048815069366641345e-01,1.531805540919536079e-01
7.076449084176310300e-03,3.907726072421400382e-02,-1.412850619758383997e-01,-1.233763010371920210e-01,-6.522598058100659291e-02,5.637589453811682472e-02,6.824477369961436113e-02,4.682862884308794903e-03,-1.583770308463933185e-02,7.698646357133391571e-02
3.388270198697457269e-01,4.888027243710882375e-02,3.134902548607352291e-01,-2.814462344074436517e-02,4.148864554974903140e-01,-3.802145609292013895e-02,4.385857293020754555e-01,4.406423070491977123e-01,1.419139912326758124e-01,-5.194079090761995893e-02
-1.150388455804498139e-01,6.678421013303195708e-02,-5.970168592103754224e-02,-2.973163800828138373e-02,-2.084456812493382660e-01,2.165550951256190945e-02,-2.374420448239264181e-01,-1.838858640620758544e-01,-2.882883299479260253e-01,-1.389598637526641145e-01
6.719527817309888483e-03,-6.255316179808977084e-02,-2.671849408545717147e-02,3.980379091689940918e-02,-4.176790972028447679e-02,-1.889643520556623379e-02,1.716835308767214376e-04,-1.260208124957681031e-01,-5.722406611808999316e-02,-5.524957954278173627e-02
-7.139801199941250842e-02,1.739318374719447391e-01,9.364164846719483237e-02,6.231629517627581410e-02,-6.755190154478801778e-02,-9.718586601776390416e-03,-7.569546079462925736e-02,-6.321831922033274709e-02,-1.479228293486035684e-01,-4.871777352958205293e-04
3.239426087000990551e-02,-1.382591683884319342e-02,6.122956184826118531e-02,2.964297061771129296e-02,4.723835581657604560e-02,-1.510170944549219241e-01,-7.853229704366880559e-02,-6.716151230958790352e-02,2.008640628763627978e-01,-1.243961052494292063e-01
8.307556264902099183e-03,-8.733967243412915638e-02,-1.255498117988844420e-01,-1.924602804843870696e-01,3.344982780934043637e-02,-1.922563003751756039e-01,-1.472431408319585522e-01,-8.893003027560450469e-02,-1.782263720442660015e-01,1.699402141793644738e-02
-3.603163283676964063e-02,-2.099261621962487424e-03,9.546790450677761913e-03,1.122053302228486066e-01,-2.119025392149699941e-02,-1.675399426978275291e-02,-9.232236973489534038e-02,-1.942830158016440809e-02,-1.630645958799322726e-01,2.396534921297983206e-02
-1.028902063796771904e-01,4.258840625752779996e-02,5.339647894826811403e-02,-1.321455323535544735e-01,1.295137587703847418e-02,1.028684482383993987e-01,-1.023554251326110887e-01,4.784986288886061527e-03,-1.805115703903345872e-02,-4.407455426823574801e-02
