1.000922811660181072e-01,1.790930759396860972e-02,-1.120242560043341329e-01,-1.854311678097203542e-01,-3.362543492114516280e-02,1.845095582155274749e-01,-1.207227091933168279e-03,5.906804163699233730e-03,8.627797369426255802e-02,4.182317768151681825e-02,1.370079904054601616e-01,7.329875282068695763e-02,5.118311138964137808e-02,4.462941064115201473e-02,7.865314230247905103e-02,-9.893564884248277902e-02,3.105175340153041447e-02,2.530517078788337426e-01,8.246528936178434965e-02,-1.268461334742290378e-02,8.670872202922148830e-02,3.610049267856116351e-02,3.807704171778772406e-02,1.028416968921944535e-01,1.013613117321969237e-01,4.500016281028629272e-02,1.067721461026265722e-02,-8.339489161587064806e-05,1.513355961860785304e-01,2.091718027777922373e-02
-6.807075190407857468e-02,-6.274981805245229138e-02,-1.993667669725106562e-01,-1.084502710277121390e-01,5.901529773192296102e-02,-2.599731910552376471e-02,1.142236315960057785e-01,-3.693417384507830664e-02,-1.369547655910386408e-01,-1.274044485235464041e-01,1.236536834997839090e-01,1.089464184451200968e-01,-5.631676758445235825e-02,2.273612476771196267e-01,1.894669744036485692e-01,4.587935261691208910e-02,-2.367169611940225238e-01,3.081775474147395444e-02,2.552661539285034503e-02,1.769015402357505817e-01,1.371497348516312886e-01,9.766428952746257497e-02,4.196123167506451285e-02,-1.325533290274562848e-01,8.678587511985777492e-02,3.658395506458980706e-02,2.667511198307000453e-01,3.597648153894357492e-02,-1.762740974385370862e-01,5.325901464981728367e-02
-1.085531192250339394e-01,1.086698859981748838e-01,5.444758138950888185e-03,-2.075848457783507905e-01,-1.789140064900544141e-02,-7.839940053599980807e-02,2.113906765434753199e-01,-5.341379265878960086e-02,9.939620959262396652e-03,6.954191647483325134e-02,1.041162124561950814e-01,-7.406186751181062511e-02,-1.130148407926344772e-01,7.131877545941196772e-02,-1.078523007318994836e-01,-2.863843897943720712e-02,-1.544149218620627928e-01,4.806387680933488227e-02,6.773978383839500406e-02,7.815502767984489063e-02,1.030259237949394252e-02,-1.017918743900729506e-02,1.149436720387659316e-01,-6.747771822308186451e-02,3.762465618093870090e-02,-3.403509522092321160e-02,1.142886102468974457e-01,6.394702245383439287e-02,1.678901145113387977e-02,-1.307209478023193985e-04
-1.315597830275926430e-02,2.813891770589985707e-03,1.733204311101377015e-01,-2.771023551583350411e-02,5.790530544066355839e-02,-7.453393373992976689e-02,1.953233090373979464e-01,-1.373003416901903417e-01,-7.390702295819667755e-02,4.132390120237393327e-02,-8.730173889290890332e-02,6.910068732428738258e-02,1.046541426739042435e-01,1.988116438327940660e-01,2.407134186363362599e-02,-3.932254648178026488e-03,-1.951425268092948639e-01,8.442884391627442087e-02,1.341943542589160709e-01,2.425368923222805465e-02,-5.714267157680034959e-02,-6.344463554312339271e-02,-7.584436994253937470e-02,1.166488950338970265e-01,2.177488965786357755e-01,-3.365285521460497503e-02,3.188908671208016132e-01,-1.182801564296905861e-01,1.100022480216102522e-01,2.293131363752209245e-03
1.266947082333856611e-01,2.530995990032229859e-01,2.432511038426622696e-01,9.672797000035170123e-02,-2.243577764728447652e-02,-5.993285354243812341e-02,-7.952766202689338926e-02,3.755543220700411494e-02,7.631092528173566425e-02,7.357551223796161832e-02,4.338570205087165232e-02,1.036122145582624304e-01,-1.837447978444306518e-01,-1.796358021446588515e-01,-1.218696221260617274e-01,-1.618858640673267457e-01,-9.382156617892552231e-03,-1.750741379198580971e-01,1.159287027366185698e-02,-2.102497679625082994e-02,-9.369303243913053303e-02,5.766259962925422700e-02,-3.786885550508498066e-02,1.736320132636887809e-02,1.190426281287531099e-02,-2.147408041800798195e-02,-5.397539404527170598e-02,1.663483679646225732e-02,3.696997873934006196e-02,-9.704193033078963027e-02
2.700715110087714144e-01,2.698324576286903476e-01,1.144380237503721531e-01,-1.212328087672722571e-01,-2.998848813695011856e-02,-2.753713314177887519e-02,7.617367301233100851e-02,-8.473273064707363689e-02,2.047411180883070003e-02,4.993229682681228632e-02,-3.763878017544186605e-02,5.791224786540561525e-02,-8.166182816407947451e-03,-2.237273215908415214e-01,2.760950926871923172e-02,-3.983202239428434294e-02,-2.073608703503657114e-01,-1.816604369830533139e-01,6.509661541908592919e-02,-8.849828147111574173e-02,-1.051705499798495647e-01,5.452272192869910689e-02,-1.034214382169934034e-02,-1.078730233419288587e-01,-1.986698624659708756e-01,-1.074928800933834389e-01,2.186416139925755620e-01,-1.373317998154276014e-02,-1.792951026497947853e-01,6.501016613444464583e-03
2.244092073182814284e-01,1.173310556817079991e-01,7.434920381449741655e-02,1.013200739503583581e-01,-1.968401140821547102e-01,-5.886693872126905897e-02,-4.678299302992263570e-02,5.674864612466567343e-02,2.452314871266782215e-01,-5.853102444490791006e-02,7.818043827279080871e-02,2.018895833125231853e-01,1.361079456038153945e-01,-9.646437230484321279e-02,4.145319238752839808e-02,5.775301133400376208e-02,1.047544932320490230e-01,3.902896831988471316e-02,7.178965329859751665e-02,-6.424292470757284046e-02,5.504357567936910695e-02,1.219054739269029852e-01,7.355441491018090139e-02,8.153678472116127063e-02,-7.897072639960137086e-02,-2.599252839791438979e-02,-4.599536243647947553e-02,5.554962758143354613e-03,-1.067379337156530716e-01,-8.244749204175844115e-02
7.272576759850091221e-02,1.575578064785207455e-01,1.402334027390982063e-01,-1.092569578400259672e-01,5.389632846568570557e-02,-3.181818143830549006e-02,-1.501972683214485016e-01,3.744156989727837753e-02,2.699611364834896277e-01,7.662345047832173905e-02,1.474158960391366846e-01,-6.091914192277517875e-02,4.729693555910475730e-03,9.193978769999834946e-03,-1.774400987983839606e-01,-9.351557382871496585e-03,-2.240636649637644737e-02,-1.783167167896259342e-01,-9.359107048853047839e-02,-2.745653666126962600e-02,-1.166044500921256492e-02,1.127967922343236229e-01,1.552440687578352657e-02,7.655155290176945959e-02,1.322009683080218045e-01,-3.635449251508740716e-03,-5.687196619442394518e-02,-7.021488242471587982e-02,6.582449218608210639e-02,2.861647474936403722e-03
4.735129964079740073e-02,-1.664386560139771154e-01,4.364922909914339955e-02,-8.059468403275851789e-02,-8.816225549913281334e-02,1.393105664215550377e-01,1.617717797930794676e-01,5.432794195430002554e-02,-1.505373169258445443e-01,-1.011266274239313624e-02,7.209746967129608552e-02,8.121942656722914988e-02,-5.934566043746498237e-03,2.411461689141412568e-01,9.790202436301269351e-02,-1.263686325576737768e-01,-7.884074068893662940e-03,3.698092327563329805e-03,8.944048924276352952e-02,2.133273573846596605e-01,-9.234446367731474759e-02,9.021149764937040627e-02,-1.542669147151599224e-02,-8.084576501991122544e-02,1.002776431442049809e-01,1.650160915977308129e-01,1.998695649618709158e-01,-1.417015445850823840e-01,8.453457148923902709e-02,1.831035184829896785e-03
1.286835549506084031e-01,2.268967600418214103e-01,1.953626610431655475e-01,-9.130356137884237944e-03,1.836764729156015741e-01,-7.222033084054348129e-02,-1.582258233040688133e-01,-1.752516574162804042e-01,-6.233018801974343770e-02,1.481632374042170797e-01,-1.943749422982123110e-01,-1.659102863609044909e-01,-6.949679113298384836e-02,-1.063843198836887105e-01,4.140396818506263815e-02,-1.318137591067065073e-01,1.221645311754711999e-01,5.540848254619076124e-02,8.680489912438835165e-02,-1.861081853950211085e-01,1.058144934553352234e-01,1.915579970933526111e-01,-1.032639627161375528e-01,7.640936813595286536e-02,5.534150262089687633e-02,-1.263944468410178879e-01,-8.788805362776139218e-02,3.167739330304085010e-03,2.284263037577976274e-01,-7.093688913557208431e-02
