-4.880406488515219576e-02
-4.359098349246850329e-02
2.898856110601215619e-01
-3.192344819717765625e-02
-6.171865614244613843e-03
-3.048751714897538281e-02
-5.139013938336334242e-02
-3.593323109238312496e-02
-3.506830125873005438e-02
-1.158039572719285308e-02
