0.000000000000000000e+00
7.381653062997901860e-02
4.909937622080678965e-02
4.573237376508291346e-02
4.442489493007432955e-02
1.221726000315723482e-01
5.844282042820352074e-02
9.806721287261478681e-02
5.786987417829039110e-02
9.767618969495528436e-02
-3.225151409305126310e-02
1.013178081123115026e-01
3.865617013144098668e-02
-6.003722321832330282e-03
-1.294074116355455745e-02
5.777701807016043939e-02
9.798971957278079792e-02
9.406540806777217989e-02
1.142744227833066423e-01
-6.218092814253918348e-03
-2.188160159453517162e-02
-7.984336183227448702e-03
6.346732879760413892e-02
0.000000000000000000e+00
5.936904674688785188e-02
4.477157270437508163e-02
4.223557563719478047e-02
9.394959751265678782e-02
5.035536398927598079e-02
8.587775508328396312e-02
