7.180392075222953585e-02
6.393695279831969336e-02
3.882594412300722359e-02
1.042898825836016848e-02
9.561670229580018776e-02
-8.246743288913220560e-02
1.170067822398838803e-01
8.502731450447960360e-02
7.996068136261715031e-02
7.182993614027412266e-02
4.975197968594693293e-02
4.162594444544887723e-02
3.927029132958046766e-03
2.758111481071910003e-04
9.389934043180499235e-02
1.290346810453679161e-01
5.207593154968977178e-02
6.824757063958780678e-02
1.744363258879083958e-02
-1.433143553130269282e-02
4.240942420300073540e-02
4.092541055542778250e-02
7.124469300809524452e-02
1.003543516728381546e-01
1.446505202060526657e-02
1.223304682328162779e-02
5.931436589293459516e-02
7.626154719613224484e-03
4.415390386892771579e-02
7.975259019119468329e-02
