6.234355431419816990e-03,6.818050867622733185e-03,6.234355431434227338e-03,6.818050867637143533e-03,3.947429146651149252e-03,4.320469097221404930e-03,2.271553652856189622e-03,2.481417770970506705e-03,1.527387002991706903e-05,1.606407072867436928e-05,9.876188256198712026e-08,9.992870214696971764e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.441012499668831916e-14,1.441012499668831916e-14
6.588831253435538902e-03,6.810102640934624120e-03,6.588831253449997823e-03,6.810102640949083040e-03,4.201843815922391527e-03,4.314458426056808071e-03,2.367055570340592750e-03,2.477254748017586154e-03,1.983293076448181403e-05,1.828951915793867165e-05,9.893640807182643947e-08,9.994770229166201159e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.445915800511527626e-14,1.445915800511527626e-14
6.294879166566488653e-03,6.787195634708807421e-03,6.294879166581168750e-03,6.787195634723487518e-03,3.990183634489287076e-03,4.300039323405172725e-03,2.275733036738970209e-03,2.457545795572225068e-03,2.886027101921431507e-05,2.951023699930798290e-05,1.022243190170308764e-07,1.002787321020962574e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.467979113077475454e-14,1.467979113077475454e-14
6.642434663543748605e-03,6.781332373737211476e-03,6.642434663558532786e-03,6.781332373751995657e-03,4.197770980651781107e-03,4.296244644562409801e-03,2.410280019051989908e-03,2.449884071198150503e-03,3.428329718996860157e-05,3.510236228422770655e-05,1.003666500093858288e-07,1.012956924238200724e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.478410354894932476e-14,1.478410354894932476e-14
6.976548638687233260e-03,6.680328141039133631e-03,6.976548638702442448e-03,6.680328141054342819e-03,4.398840483288359200e-03,4.215811670327336905e-03,2.503417687601164343e-03,2.394151287780022647e-03,7.418901864292900151e-05,7.026447412639496800e-05,1.014491547808832080e-07,1.007088053790974300e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.520940252120699439e-14,1.520940252120699439e-14
5.783225404903336031e-03,6.610683092014533156e-03,5.783225404918714355e-03,6.610683092029911480e-03,3.668725481000065583e-03,4.160063099219193060e-03,2.026202601460540612e-03,2.358347195478036323e-03,8.819743777967776631e-05,9.217338969895492258e-05,9.988466305152773314e-08,9.940761834922004058e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.537805093297093429e-14,1.537805093297093429e-14
5.671059144338306060e-03,5.847068971758425000e-03,5.671059144354897823e-03,5.847068971775016763e-03,3.412532879112333082e-03,3.545856076820135764e-03,1.855776680226342221e-03,1.902491228334124256e-03,4.026596332220713846e-04,3.986265615904148658e-04,8.995177755923694206e-08,9.510501374990627104e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.659193461171634573e-14,1.659193461171634573e-14
4.791911514031894567e-03,5.112943852607652016e-03,4.791911514049117769e-03,5.112943852624875218e-03,2.739456699217270377e-03,2.942392106505466610e-03,1.378152421827306268e-03,1.483746327504158321e-03,6.742134765572672852e-04,6.867151527350100378e-04,8.891643005057992229e-08,9.026586301726855509e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.722356513206911119e-14,1.722356513206911119e-14
1.313983595677536715e-03,1.415191117310831944e-03,1.313983595697352461e-03,1.415191117330647690e-03,3.340387191489231807e-04,3.679475481877275580e-04,1.546023520847366315e-04,1.702255333241404155e-04,8.252890240430487941e-04,8.769602714083299258e-04,5.350040082826759844e-08,5.776439063414584601e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.981582135631084697e-14,1.981582135631084697e-14
1.009864341029047307e-03,1.033474560027438423e-03,1.009864341049280904e-03,1.033474560047672021e-03,2.094970292266427024e-04,2.666306558721539101e-04,1.453576750659534521e-04,1.445480049034331409e-04,6.549653198854420025e-04,6.222467747335351561e-04,4.431685100902524974e-08,4.912451831629134380e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.023358401256874192e-14,2.023358401256874192e-14
5.242328070609987784e-04,5.022239586221389097e-04,5.242328070823714390e-04,5.022239586435115703e-04,9.926046081598627596e-05,9.895244143632762022e-05,9.814769714775751217e-05,9.370619693861820493e-05,3.267926202256942738e-04,3.095308683747251808e-04,3.202887156069120657e-08,3.445187246797059105e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.137269843590120324e-14,2.137269843590120324e-14
4.254984986795556142e-04,4.327286440307109307e-04,4.254984987012623717e-04,4.327286440524176882e-04,8.736458566082715268e-05,7.731915635247362103e-05,8.825215650680407961e-05,9.278498749432822264e-05,2.498486100424039593e-04,2.625919623883822096e-04,3.314646952038564807e-08,3.253779552690143148e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.170677325120417892e-14,2.170677325120417892e-14
2.990574446251293914e-04,2.990348624333541124e-04,2.990574446476657803e-04,2.990348624558905014e-04,5.786858139860118742e-05,5.886630768791768103e-05,7.332173403655839537e-05,7.544876781591863335e-05,1.678397263988591983e-04,1.646891119444480231e-04,2.740279111054393083e-08,3.067498506975331564e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.253639060941248721e-14,2.253639060941248721e-14
3.098136658659256942e-04,2.757370007544103887e-04,3.098136658886467228e-04,2.757370007771314173e-04,6.095160731154005307e-05,5.582119387724348962e-05,8.445132008291658752e-05,7.524123257932382178e-05,1.643824398808810955e-04,1.446447881021647249e-04,2.829859058798590571e-08,2.978619567835686958e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.272105404835480331e-14,2.272105404835480331e-14
1.776555845105894853e-04,2.002642014548095591e-04,1.776555845337961551e-04,2.002642014780162290e-04,2.867301811576126951e-05,4.088871661679612847e-05,5.601668633456443816e-05,6.009079558555125778e-05,9.294715680706776750e-05,9.925758874725281540e-05,1.872325319601664189e-08,2.710050520935180957e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.320666048220175005e-14,2.320666048220175005e-14
1.935716042470792323e-04,1.848402946729104203e-04,1.935716042703840224e-04,1.848402946962152105e-04,3.512688767792292963e-05,3.840396370740535863e-05,6.021752518301565004e-05,5.501854318609733925e-05,9.820602363083635693e-05,9.139139723536202856e-05,2.116775530430151565e-08,2.639054404570722606e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.330477995273697975e-14,2.330477995273697975e-14
1.662088895119489531e-04,1.414989665232351641e-04,1.662088895354863047e-04,1.414989665467725156e-04,3.678674271414392638e-05,3.075428350177505867e-05,5.064721579826553309e-05,4.435623749357644758e-05,7.875471846453962360e-05,6.636515307879607771e-05,2.021253499986175934e-08,2.329244908758437662e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.353736040942136447e-14,2.353736040942136447e-14
1.270204229520751238e-04,1.350079688687178155e-04,1.270204229756723504e-04,1.350079688923150421e-04,2.530616316658911783e-05,2.732840735345317093e-05,4.598590399359570643e-05,4.876374455194804319e-05,5.571341149292529185e-05,5.889428282251479965e-05,1.494429896501000601e-08,2.153414080178824670e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.359721481565078089e-14,2.359721481565078089e-14
9.474250864969965260e-05,1.056923370875530107e-04,9.474250867344045468e-05,1.056923371112938127e-04,1.959303251995235491e-05,2.163962208147621319e-05,3.477836663244104567e-05,3.684040748231811035e-05,4.035818883966450240e-05,4.719261243375842224e-05,1.292065764175088799e-08,1.969509000027387709e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.374079896217182531e-14,2.374079896217182531e-14
9.564564643271030852e-05,1.002441060747461795e-04,9.564564645648293193e-05,1.002441060985188030e-04,1.819762515920467233e-05,1.984957898201846263e-05,3.685749938341586172e-05,3.590479602128385554e-05,4.057812377465964000e-05,4.447042207710387825e-05,1.239811543012799741e-08,1.930899433997839097e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.377261664022121705e-14,2.377261664022121705e-14
8.569730897153484273e-05,8.528936967429249594e-05,8.569730899542187658e-05,8.528936969817952978e-05,1.277723194614707444e-05,1.491561892050310029e-05,3.298703759288610770e-05,3.165696718797137143e-05,3.992216846861755048e-05,3.869980122131016072e-05,1.087096388410919731e-08,1.698234450786750846e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.388703558322349089e-14,2.388703558322349089e-14
7.886999573562861437e-05,8.276025114554884301e-05,7.886999575954382392e-05,8.276025116946405255e-05,1.725739246203517147e-05,1.433101077346857746e-05,2.750100976585653279e-05,3.175421314280540172e-05,3.409368190904227427e-05,3.665855963682487171e-05,1.791159869462248690e-08,1.646759244999304398e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.391520594625487406e-14,2.391520594625487406e-14
6.932333295719049179e-05,7.380979816868053366e-05,6.932333298119535130e-05,7.380979819268539317e-05,8.449568679182686322e-06,1.154676442314481165e-05,2.835913813946445744e-05,2.868194643543230929e-05,3.250560899246465317e-05,3.356528816000985919e-05,9.017146078697257890e-09,1.579915009354248345e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.400486098093534997e-14,2.400486098093534997e-14
7.230365617349638631e-05,7.365281372330392698e-05,7.230365619752260461e-05,7.365281374733014528e-05,1.190914846296115864e-05,1.191352521522741314e-05,2.766788242692952573e-05,2.827845684383242989e-05,3.271149076694422646e-05,3.344654483703622991e-05,1.513451666147634863e-08,1.428682720786724730e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.402622046403255762e-14,2.402622046403255762e-14
7.055804894205789648e-05,6.769801930571401119e-05,7.055804896615629554e-05,6.769801932981241025e-05,1.112831554853417530e-05,9.587606193616995980e-06,2.753485530846933808e-05,2.647107783045856073e-05,3.188130757860997656e-05,3.162545469989407965e-05,1.357050644439641240e-08,1.388058174438438352e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.409839601897467449e-14,2.409839601897467449e-14
6.672101366527602375e-05,6.611804589579934721e-05,6.672101368939246122e-05,6.611804591991578468e-05,1.056546196419380663e-05,9.122849681192599452e-06,2.548834039157443155e-05,2.607054985328596255e-05,3.065266261644657224e-05,3.091130089224229064e-05,1.454869306121058764e-08,1.334546907850217512e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.411643576758054333e-14,2.411643576758054333e-14
6.270814689682610707e-05,6.381336055010953731e-05,6.270814692100873508e-05,6.381336057429216533e-05,7.699665018507989480e-06,8.527230569132305380e-06,2.464548220424300190e-05,2.521783192593636937e-05,3.035412632694137425e-05,3.005560976178551718e-05,8.873347133756659369e-09,1.268829325534565557e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.418262376714183723e-14,2.418262376714183723e-14
6.003401744437241838e-05,6.227664379506395599e-05,6.003401746856860569e-05,6.227664381926015008e-05,7.410108955208634359e-06,7.928655540198019443e-06,2.427933197198501613e-05,2.471154987750413373e-05,2.833590399382706289e-05,2.962430123774179207e-05,8.672523351710325354e-09,1.213713962001199338e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.419618846956458695e-14,2.419618846956458695e-14
5.714720577870224474e-05,5.988445359146367657e-05,5.714720580296055684e-05,5.988445361572198867e-05,7.027834467414918729e-06,7.421304327399516345e-06,2.201077883806491059e-05,2.331569512328971535e-05,2.810185790072753989e-05,2.913658456319953626e-05,6.734572494882196130e-09,1.086957757490680783e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.425831152101916102e-14,2.425831152101916102e-14
5.647108635672221046e-05,5.876239765515442817e-05,5.647108638099864229e-05,5.876239767943086000e-05,6.701495908104183465e-06,6.781662479249160418e-06,2.160621583480851112e-05,2.305842322686762975e-05,2.815226070747932799e-05,2.891189647674872253e-05,1.111390633019270219e-08,1.041547228892124014e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.427643196122287361e-14,2.427643196122287361e-14
5.307541349450923803e-05,5.810224380779688876e-05,5.307541351885488261e-05,5.810224383214253335e-05,6.192300632443400312e-06,6.998974852164371901e-06,2.052360223684683427e-05,2.249939885807927125e-05,2.635264229212269400e-05,2.859412101171503350e-05,6.868333096307959734e-09,9.749085838215037260e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.434564652639944450e-14,2.434564652639944450e-14
6.103568099517613088e-05,5.849290531742461848e-05,6.103568101953953605e-05,5.849290534178803043e-05,6.427522009284686484e-06,7.686377963577737039e-06,2.460238659484766270e-05,2.218172855888922302e-05,3.000050151672788691e-05,2.861576872410509577e-05,5.270874315892775940e-09,9.030070852563891684e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.436340910626927461e-14,2.436340910626927461e-14
6.056618589412358325e-05,5.675484126328973549e-05,6.056618591854331273e-05,5.675484128770946497e-05,7.387810202235599007e-06,7.124399149875096962e-06,2.299383255537171830e-05,2.142613238501970939e-05,3.017555439882099806e-05,2.819640434919345676e-05,8.988737695264992573e-09,7.905379201477829721e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.441973104272291071e-14,2.441973104272291071e-14
5.377678561413346144e-05,5.250909753758118315e-05,5.377678563857320122e-05,5.250909756202092293e-05,5.962199439855182716e-06,4.998093652767065311e-06,1.923244915358252974e-05,1.999536686654790061e-05,2.857269327067597759e-05,2.750611313315753632e-05,9.443750019765134753e-09,9.523885108678148229e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.443974261071091685e-14,2.443974261071091685e-14
5.246443645267730112e-05,5.079536998616183589e-05,5.246443647718703292e-05,5.079537001067156769e-05,4.152148536970058034e-06,4.572049728925026458e-06,1.984006400373913701e-05,1.918691256202217330e-05,2.846571733091101276e-05,2.702714478263434128e-05,6.506581057100340955e-09,9.262912580298038688e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.450973114512132502e-14,2.450973114512132502e-14
4.765950309442556077e-05,4.986589877633354077e-05,4.765950311895528256e-05,4.986589880086326256e-05,4.370305190644665644e-06,4.272525308908489499e-06,1.792580376255932577e-05,1.877261868570426678e-05,2.535597763061406029e-05,2.681199924293372900e-05,7.416510607515174764e-09,8.755538787055023118e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.452972009228270997e-14,2.452972009228270997e-14
4.617224846195220922e-05,4.806554518245060437e-05,4.617224848654984272e-05,4.806554520704823787e-05,4.376675466375541061e-06,4.220000584727154746e-06,1.692957486277365210e-05,1.812043986629739047e-05,2.486030671068785916e-05,2.571648001936758331e-05,5.691422115157895327e-09,8.624712058475148131e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.459763375950603484e-14,2.459763375950603484e-14
4.642088728779386283e-05,4.741970505068539076e-05,4.642088731240918238e-05,4.741970507530071031e-05,3.872212954387551605e-06,3.979223533437389686e-06,1.808358034092878879e-05,1.778427843178193458e-05,2.445833555635778747e-05,2.564827206193631267e-05,6.758436119736410382e-09,7.931023529750224942e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.461531995695287981e-14,2.461531995695287981e-14
4.906497139502682470e-05,4.621335182688429639e-05,4.906497141971423692e-05,4.621335185157170861e-05,5.512646429606848420e-06,4.342234048760246334e-06,1.709474064548540827e-05,1.710652998814671073e-05,2.644967032012086579e-05,2.475744999367888240e-05,7.913999813701582318e-09,7.137796298453152775e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.468741363141256302e-14,2.468741363141256302e-14
4.384564835807123573e-05,4.567817159596183088e-05,4.384564838277514137e-05,4.567817162066573652e-05,4.355688404566770434e-06,4.561670225536528218e-06,1.610488958663021695e-05,1.706090672700553360e-05,2.338090624707503309e-05,2.404758754846962989e-05,4.164119799215804063e-09,8.007094950140757842e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.470390728257096240e-14,2.470390728257096240e-14
4.419946250606251634e-05,4.322480107161307406e-05,4.419946253084148943e-05,4.322480109639204715e-05,3.703859383625708703e-06,3.845455186572987857e-06,1.662994253873500749e-05,1.613711607076393658e-05,2.385745701100439682e-05,2.323476720260064812e-05,8.203572697402305115e-09,7.462611675507285319e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.477897608506542191e-14,2.477897608506542191e-14
4.338089401298107154e-05,4.276397771679512261e-05,4.338089403778172190e-05,4.276397774159577296e-05,4.007262524069176071e-06,3.928937342385830199e-06,1.629386041292103392e-05,1.600617796594276944e-05,2.307340289080286370e-05,2.282143464305515977e-05,6.368185188000807842e-09,7.427765411367875398e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.480065372955145656e-14,2.480065372955145656e-14
3.723475295518774506e-05,4.209359861018777734e-05,3.723475298005239045e-05,4.209359863505242273e-05,3.547257662875516393e-06,4.333736024338302342e-06,1.472277443596799476e-05,1.596827119701182509e-05,1.895975949898792796e-05,2.178289366295865616e-05,4.961357356306200308e-09,8.697725878988249089e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.486464238189521746e-14,2.486464238189521746e-14
3.941405331230162776e-05,4.045760087298776848e-05,3.941405333718483333e-05,4.045760089787097405e-05,3.522329402018419013e-06,3.847648247611153343e-06,1.517544688992239066e-05,1.526828313658800076e-05,2.070997078505431443e-05,2.133377325075267087e-05,6.306235306501245134e-09,7.896238035945490658e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.488320410303879730e-14,2.488320410303879730e-14
3.841091765205936114e-05,3.905767611558164174e-05,3.841091767701648897e-05,3.905767614053876958e-05,4.220284538867338537e-06,3.809416813930991072e-06,1.416824878357366807e-05,1.493060751340406381e-05,2.001647833149525167e-05,2.031033861086747465e-05,5.905998123097488621e-09,7.313177379115181941e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.495713070850638890e-14,2.495713070850638890e-14
3.694966387349172399e-05,3.929793491718238800e-05,3.694966389847040034e-05,3.929793494216106436e-05,4.787011006759368827e-06,4.465023249478806948e-06,1.393050561556688485e-05,1.494912668759384853e-05,1.822393650990355323e-05,1.987599825094748529e-05,8.210741261913512722e-09,7.786729162243870549e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.497867957104142018e-14,2.497867957104142018e-14
3.721728822371220350e-05,3.685890717726805088e-05,3.721728824875701619e-05,3.685890720231286356e-05,4.518508991561800663e-06,3.568638949228569046e-06,1.404156612974106299e-05,1.448125342947841617e-05,1.864865941200831914e-05,1.880070077946307695e-05,8.553690401023261071e-09,8.314019097993002086e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.504481148806498073e-14,2.504481148806498073e-14
3.458088552237241345e-05,3.649660677253104148e-05,3.458088554743781243e-05,3.649660679759644046e-05,3.217736810628349404e-06,3.640097119303868328e-06,1.347993934471054872e-05,1.436732806670120735e-05,1.787604454499904343e-05,1.848024525668411162e-05,7.164822034466921536e-09,8.936329841847539336e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.506539680234876037e-14,2.506539680234876037e-14
3.504627232920371914e-05,3.553455066664408112e-05,3.504627235434114980e-05,3.553455069178151177e-05,4.205731426820434940e-06,3.957055238562713874e-06,1.356738685561811061e-05,1.399936369256779431e-05,1.726750609919249125e-05,1.756985015198362911e-05,5.647947572681011327e-09,8.281583529946555927e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.513742991896597329e-14,2.513742991896597329e-14
3.659559819917445814e-05,3.529134016815427646e-05,3.659559822432889044e-05,3.529134019330870876e-05,4.298936016567806664e-06,3.902129269127070676e-06,1.452248878395613412e-05,1.406109658094071206e-05,1.776611693202098698e-05,1.732046272633785784e-05,8.056466629534519491e-09,7.651591748629415680e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.515443272838729447e-14,2.515443272838729447e-14
3.303303967100815772e-05,3.323949783838675098e-05,3.303303969623681044e-05,3.323949786361540370e-05,3.247169681859948969e-06,3.394366037953507951e-06,1.313385483241746209e-05,1.327588028949879842e-05,1.664670583418789392e-05,1.656089831293001754e-05,5.309322542852068467e-09,8.353198004428695889e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.522864942879220855e-14,2.522864942879220855e-14
3.500087237945501470e-05,3.294416862498425751e-05,3.500087240470229537e-05,3.294416865023153817e-05,3.356374194166077695e-06,3.450252133978960582e-06,1.423279069183413065e-05,1.319319611385190925e-05,1.740194100279483842e-05,1.629145077613268597e-05,9.766490659963166777e-09,9.269601020699269865e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.524727912707641096e-14,2.524727912707641096e-14
3.396826759728546681e-05,3.222709046921074454e-05,3.396826762260970550e-05,3.222709049453498323e-05,3.647817537900150829e-06,3.473123785432769494e-06,1.368271059394914794e-05,1.303680570895202714e-05,1.663103610567684591e-05,1.570929483038444261e-05,6.703359759315674375e-09,7.866144441508421563e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.532423979557688207e-14,2.532423979557688207e-14
3.293166207254208139e-05,3.147282523505262169e-05,3.293166209788721808e-05,3.147282526039775838e-05,3.243590343739691396e-06,3.422073297112400252e-06,1.351281049532586299e-05,1.270360842983482444e-05,1.616922108684726902e-05,1.533817651773971324e-05,6.040146629259596169e-09,8.966990365677512354e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.534513819861008252e-14,2.534513819861008252e-14
3.369816396008594087e-05,3.110192819134543167e-05,3.369816398550458647e-05,3.110192821676407727e-05,3.422384906081442780e-06,3.550005770691807242e-06,1.368378686723890402e-05,1.259117793797504223e-05,1.658414059888335484e-05,1.495094744859685291e-05,7.851587882238719082e-09,9.797034081733796627e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.541864570465575428e-14,2.541864570465575428e-14
2.812878797113267461e-05,3.058878432449324379e-05,2.812878799656888767e-05,3.058878434992946024e-05,3.478534928673670175e-06,3.507083878889138975e-06,1.146613223519278506e-05,1.236317528866953189e-05,1.317734253900512991e-05,1.470999691301958245e-05,6.778268261090774646e-09,8.528243914989163186e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.543621385930248929e-14,2.543621385930248929e-14
3.300167795274661293e-05,3.174852784359254664e-05,3.300167797825781551e-05,3.174852786910374922e-05,3.542686523044041803e-06,4.413588322932879914e-06,1.374784541387163692e-05,1.318891995804531777e-05,1.570386013607328267e-05,1.413667942785287463e-05,7.285879757655705042e-09,9.340134761471202130e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.551120431509793086e-14,2.551120431509793086e-14
3.332290415089279721e-05,2.914958665958504520e-05,3.332290417642169261e-05,2.914958668511394399e-05,2.955010013805676864e-06,3.135454424506553379e-06,1.386271401038325367e-05,1.211540401817750850e-05,1.649656549164720435e-05,1.388965129356677558e-05,8.614635056660397096e-09,9.076923334208019013e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.552889779288023288e-14,2.552889779288023288e-14
3.138925684945084087e-05,2.866522973904853921e-05,3.138925687505215420e-05,2.866522976464985255e-05,3.959785073206849824e-06,3.313352803853174687e-06,1.283477606227527566e-05,1.200884186584358875e-05,1.458618956271467075e-05,1.333434642643805921e-05,8.506151254042593390e-09,8.688642913716465656e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.560131260259929648e-14,2.560131260259929648e-14
